date,time,timetaken,cs,csmethod,csuri,scstatus,bytes,useragent,site
2018-07-30,14:42:09,0.006,-,GET,/hphis/corp/includes/javascript/getPosicionAbsoluta.js,200,304,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:42:09,0.008,-,GET,/hphis/corp/includes/javascript/esFecha.js,200,12079,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:42:09,0.005,-,GET,/hphis/corp/includes/javascript/winDiv_Operaciones.js,200,1512,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:42:09,0.009,-,GET,/hphis/corp/includes/javascript/winDiv.js,200,8512,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:42:09,0.007,-,GET,/hphis/corp/includes/javascript/mensajes_esp.js,200,4989,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:42:09,0.003,-,GET,/hphis/corp/includes/javascript/checkMultilanguageJS.js,200,258,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:42:09,0.004,-,GET,/hphis/corp/includes/javascript/validarHora.js,200,518,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:42:09,0.005,-,GET,/hphis/corp/includes/javascript/utils.js,200,10515,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:42:09,0.003,-,GET,/hphis/corp/includes/javascript/spinnerHora.js,200,2771,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:42:09,0.005,-,GET,/hphis/corp/includes/javascript/esHora.js,200,3853,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:42:09,0.005,-,GET,/hphis/edoctor/imagenes/btnFecha.gif,200,165,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:42:09,0.005,-,GET,/hphis/adt/imagenes/UpOFF.gif,200,169,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:42:09,0.005,-,GET,/hphis/adt/imagenes/DownOFF.gif,200,169,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:42:09,0.005,-,GET,/hphis/corp/imagenes/cerrarWin.gif,200,226,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:42:09,0.003,-,GET,/hphis/corp/includes/javascript/abrirventana.js,304,0,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:42:09,0.006,-,GET,/hphis/corp/includes/javascript/autoFillSeleccionaCodigoDes.js,304,0,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:42:09,0.006,-,GET,/hphis/corp/includes/javascript/ajax.js,304,0,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:42:09,0.009,-,GET,/hphis/corp/includes/javascript/taglib/autoFillDiagnostico.js,200,2399,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:42:09,0.005,-,GET,/hphis/corp/includes/javascript/forms.js,304,0,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:42:09,0.002,-,GET,/hphis/corp/includes/javascript/scriptaculous/prototype.js,304,0,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:42:09,0.007,-,GET,/hphis/corp/includes/javascript/escapeComillas.js,200,114,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:42:09,0.004,-,GET,/hphis/corp/includes/javascript/scriptaculous/scriptaculous.js,304,0,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:42:10,1.258,-,GET,/hphis/quirofanos/agendaqui/mostrarCriteriosAgendaQuirurgica.quiro?pantalla=PantallaAgendaQuirurgica,200,260672,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:42:10,0.004,-,GET,/hphis/corp/includes/javascript/scriptaculous/builder.js,304,0,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:42:10,0.003,-,GET,/hphis/corp/includes/javascript/ajax.js,304,0,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:42:10,0.006,-,GET,/hphis/corp/includes/javascript/taglib/favoritosFunciones.js,200,13245,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:42:10,0.006,-,GET,/hphis/corp/includes/javascript/taglib/favoritos.js,200,2278,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:42:10,0.005,-,GET,/hphis/corp/includes/javascript/frames.js,304,0,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:42:10,0.007,-,GET,/hphis/corp/imagenes/fav_save.gif,200,1053,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:42:10,0.005,-,GET,/hphis/corp/imagenes/fav_load.gif,200,211,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:42:10,0.003,-,GET,/hphis/corp/includes/javascript/scriptaculous/effects.js,304,0,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:42:10,0.003,-,GET,/hphis/corp/includes/javascript/scriptaculous/dragdrop.js,304,0,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:42:10,0.003,-,GET,/hphis/corp/includes/javascript/scriptaculous/controls.js,304,0,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:42:10,0.004,-,GET,/hphis/corp/includes/javascript/scriptaculous/slider.js,304,0,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:42:10,0.003,-,GET,/hphis/corp/includes/javascript/scriptaculous/sound.js,304,0,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:42:10,0.004,-,GET,/hphis/edoctor/imagenes/bgboton.gif,200,59,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:42:10,0.239,-,GET,/hphis/AjaxServlet.servlet?operacion=SERVICIO&amp;centro=CH0089&amp;classtoexecute=com.hphis.quirofanos.planificacion.action.AjaxPlanificacion,200,1147,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:42:13,0.007,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,14:42:16,0.009,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,14:42:22,0.008,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,14:42:37,0.008,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,14:42:43,0.008,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,14:42:46,0.008,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,14:42:52,0.006,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,14:43:07,0.009,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,14:43:13,0.009,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,14:43:16,0.008,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,14:43:22,0.007,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,14:43:37,0.008,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,14:43:43,0.007,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,14:43:46,0.007,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,14:43:52,0.007,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,14:44:07,0.006,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,14:44:13,0.006,-,GET,/hphis/axis/HL7Filler,200,130,-,-,prohospital01:7110
2018-07-30,14:44:16,0.008,-,GET,/hphis/axis/HL7Service,200,131,-,-,prohospital01:7110
2018-07-30,14:44:20,0.003,-,GET,/hphis/corp/css/estilo.css,304,0,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:44:20,0.006,-,GET,/hphis/corp/includes/javascript/tablahtml_utilidades.js,200,4900,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:44:20,0.005,-,GET,/hphis/corp/includes/javascript/gea/abrirventana.js,200,6476,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:44:20,0.005,-,GET,/hphis/corp/includes/javascript/ajax.js,304,0,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:44:20,0.006,-,GET,/hphis/outpatient/includes/javascript/trataFechas.js,200,8237,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:44:20,0.002,-,GET,/hphis/corp/includes/javascript/jquery/2.2.4/jquery-2.2.4.min.js,304,0,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:44:20,0.003,-,GET,/hphis/corp/includes/javascript/comparaFechaHora.js,304,0,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:44:20,0.002,-,GET,/hphis/corp/includes/javascript/scriptaculous/prototype.js,304,0,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:44:20,0.003,-,GET,/hphis/corp/includes/javascript/ajax.js,304,0,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:44:20,0.002,-,GET,/hphis/corp/includes/javascript/jquery/2.2.4/jquery-2.2.4.min.js,304,0,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:44:20,0.007,-,GET,/hphis/corp/includes/javascript/eventos.js,200,555,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:44:20,0.005,-,GET,/hphis/quirofanos/puestoqui/javascript/validacionesMenuPopUpPuestoQuirurgico.js,200,1614,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:44:20,0.028,-,GET,/hphis/corp/includes/javascript/jquery/3.3.1/jquery-3.3.1.min.js,200,87103,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:44:21,0.003,-,GET,/hphis/corp/includes/javascript/multiSeleccionTablas.js,200,4420,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:44:21,0.004,-,GET,/hphis/corp/includes/javascript/colorBtn.js,200,1469,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:44:21,0.002,-,GET,/hphis/corp/includes/javascript/abrirventana.js,304,0,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:44:21,0.003,-,GET,/hphis/corp/includes/javascript/asignaParam.js,304,0,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:44:21,0.002,-,GET,/hphis/corp/includes/javascript/treeFunciones.js,304,0,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:44:21,0.002,-,GET,/hphis/corp/includes/javascript/capas.js,304,0,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:44:21,0.004,-,GET,/hphis/corp/includes/javascript/carpetaTrabajo.js,200,330,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:44:21,0.004,-,GET,/hphis/corp/includes/javascript/jquery/2.2.4/jquery-2.2.4.min.js,304,0,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:44:21,0.004,-,GET,/hphis/corp/includes/javascript/menuPopUp.js,200,16617,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:44:21,0.005,-,GET,/hphis/corp/includes/javascript/popupMenu.js,304,0,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:44:21,0.002,-,GET,/hphis/corp/includes/javascript/popupMenuRightClick.js,304,0,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:44:21,0.002,-,GET,/hphis/corp/imagenes/cab_boton_pass.gif,200,370,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:44:21,0.004,-,GET,/hphis/corp/imagenes/cab_imprimir.gif,200,376,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:44:21,0.002,-,GET,/hphis/edoctor/imagenes/excel.gif,200,903,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:44:21,0.004,-,GET,/hphis/corp/imagenes/cab_carpeta.gif,200,373,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:44:21,0.002,-,GET,/hphis/corp/imagenes/cab_columnas.gif,200,376,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:44:21,0.003,-,GET,/hphis/corp/imagenes/cab_boton_n_registros.gif,200,370,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:44:21,0.004,-,GET,/hphis/ap/consulta/images/explorar.gif,200,113,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:44:21,0.003,-,GET,/hphis/edoctor/imagenes/problemamedico-23x23.gif,200,1064,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:44:21,0.004,-,GET,/hphis/corp/imagenes/qui/historial_quirurgico.gif,200,1116,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:44:21,0.003,-,GET,/hphis/corp/imagenes/qui/Preoperatorio_qui.gif,200,1071,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:44:21,0.003,-,GET,/hphis/omed/imagenes/pastilla16.gif,200,166,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:44:21,0.003,-,GET,/hphis/corp/imagenes/qui/edic_partes.gif,200,1068,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:44:21,0.004,-,GET,/hphis/corp/imagenes/qui/cons_partes.gif,200,607,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:44:21,0.003,-,GET,/hphis/corp/imagenes/qui/procedimiento-diagnostico.gif,200,2061,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:44:21,0.003,-,GET,/hphis/corp/imagenes/qui/anotaciones.gif,200,1032,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:44:21,0.003,-,GET,/hphis/corp/imagenes/qui/consumos.gif,200,978,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:44:21,0.003,-,GET,/hphis/corp/imagenes/qui/protesis.gif,200,1096,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:44:21,0.004,-,GET,/hphis/corp/imagenes/qui/Conf_inter.gif,200,1027,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:44:21,0.004,-,GET,/hphis/corp/imagenes/qui/Desconf_inter.gif,200,636,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:44:21,0.005,-,GET,/hphis/corp/imagenes/qui/nuevo_registro_urgente.gif,200,1144,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:44:21,0.002,-,GET,/hphis/corp/imagenes/qui/Captura_act.gif,200,1061,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:44:21,0.003,-,GET,/hphis/corp/imagenes/qui/anular_inter.gif,200,1060,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:44:21,0.003,-,GET,/hphis/corp/imagenes/qui/anular_captura.gif,200,2115,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:44:21,0.003,-,GET,/hphis/corp/imagenes/qui/modificar_motivo.gif,200,627,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:44:21,0.003,-,GET,/hphis/corp/imagenes/qui/suspender.gif,200,1081,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:44:21,0.003,-,GET,/hphis/corp/imagenes/qui/anular_suspension.gif,200,1089,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:44:21,0.003,-,GET,/hphis/quirofanos/imagenes/recepcionPaciente.png,200,294,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:44:21,0.003,-,GET,/hphis/quirofanos/imagenes/modificarRecepcionPaciente.png,200,538,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:44:21,0.004,-,GET,/hphis/quirofanos/imagenes/anularRecepcionPaciente.png,200,348,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:44:21,0.005,-,GET,/hphis/quirofanos/imagenes/altaRecepcionPaciente.png,200,338,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:44:21,0.005,-,GET,/hphis/quirofanos/imagenes/modificarAltaRecepcionPaciente.png,200,561,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:44:21,0.006,-,GET,/hphis/quirofanos/imagenes/anularAltaRecepcionPaciente.png,200,372,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:44:21,0.006,-,GET,/hphis/corp/imagenes/qui/editar_preprogramacion.gif,200,652,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:44:21,0.007,-,GET,/hphis/corp/imagenes/qui/confirmar_preprogramacion.gif,200,612,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:44:21,4.341,-,GET,/hphis/quirofanos/agendaqui/mostrarPanelAgendaQuirurgica.quiro?busquedaManual=S&amp;buscar=S&amp;paginaActual=&amp;orden=ASC&amp;columna=fechaInSq&amp;codPaciente=&amp;nhc=&amp;descPaciente=&amp;tipoAlertas=&amp;centro=CH0089&amp;bloqueQuirurgico=&amp;quirofano=&amp;descQuirofano=&amp;codservicioCentro=&amp;des,200,202113,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:44:21,0.03,-,GET,/hphis/corp/imagenes/qui/desconfirmar_preprogramacion.gif,200,624,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:44:21,0.03,-,GET,/hphis/corp/imagenes/qui/anular_preprogramacion.gif,200,642,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:44:21,0.031,-,GET,/hphis/corp/imagenes/qui/cancelar_anulacion_preprogramacion.gif,200,644,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:44:21,0.031,-,GET,/hphis/corp/imagenes/solicitaringreso.gif,200,587,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:44:21,0.033,-,GET,/hphis/adt/imagenes/etiquetasb.gif,200,866,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:44:21,0.003,-,GET,/hphis/corp/imagenes/qui/Impr_partes.gif,200,1067,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:44:21,0.003,-,GET,/hphis/corp/imagenes/qui/informes.gif,200,574,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:44:21,0.004,-,GET,/hphis/corp/imagenes/qui/Asociar_imagenes.gif,200,1041,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:44:21,0.002,-,GET,/hphis/workflow/imagenes/img_alertas/btnNuevaAlerta.gif,200,355,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:44:21,0.002,-,GET,/hphis/corp/imagenes/lie/aviso.gif,200,1347,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:44:21,0.004,-,GET,/hphis/edoctor/imagenes/ordenASC.gif,200,835,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:44:21,0.002,-,GET,/hphis/corp/imagenes/qui/program.gif,200,125,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:44:21,0.003,-,GET,/hphis/edoctor/imagenes/usuarioon.gif,200,159,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:44:21,0.002,-,GET,/hphis/edoctor/imagenes/intervQuirurgica.gif,200,109,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:44:21,0.004,-,GET,/hphis/edoctor/imagenes/citas.gif,200,274,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:44:21,0.002,-,GET,/hphis/sanitas/cabecera/css/ifsPet.css,200,350,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:44:21,0.002,-,GET,/hphis/sanitas/quiro/includes/javascript/esterilizacionQuirurgica.js,200,8881,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
2018-07-30,14:44:21,0.002,-,GET,/hphis/sanitas/quiro/includes/javascript/botoneraAgendaYPuestoQuirurgico.js,200,3619,"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",-,prohospital01:7110
